STATION,DATE,YEAR,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
72750304909,7/20/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",81,24,67.6,24,9999.9,0,982,24,10,24,5.4,24,13,18.1,95,*,71.6,*,0,I,999.9,
72750304909,7/21/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",82.7,24,70.2,24,9999.9,0,978.2,24,10,24,6,24,14,18.1,91.4,*,69.8,*,0,I,999.9,
72750304909,7/22/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",80.1,24,65.7,24,9999.9,0,981.1,24,9,24,1.5,24,6,999.9,93.2,*,64.4,*,0,I,999.9,
72750304909,7/23/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",75.7,24,64.9,24,9999.9,0,978.8,24,9.5,24,2.3,24,15,22.9,91.4,*,68,*,99.99, ,999.9,
72750304909,7/24/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",76.5,24,64.9,24,9999.9,0,975.4,24,10,24,5.8,24,14,20,84.2,*,69.8,*,99.99, ,999.9,
72750304909,7/25/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",75.6,24,60.7,24,9999.9,0,981.4,24,9.9,24,3.9,24,9.9,14,86,*,64.4,*,0,I,999.9,
72750304909,7/26/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",79.2,24,65.3,24,9999.9,0,981.6,24,10,24,4.5,24,9.9,15.9,89.6,*,69.8,*,0,I,999.9,
72750304909,7/27/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",72.9,24,62.4,24,9999.9,0,980.2,24,8.7,24,2.4,24,22,31.1,84.2,*,66.2,*,99.99, ,999.9,
72750304909,7/28/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",67.5,24,57.5,24,9999.9,0,982.1,24,9.7,24,5.3,24,8.9,14,77,*,62.6,*,0,I,999.9,
72750304909,7/29/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",67.2,24,53.8,24,9999.9,0,983.8,24,10,24,3.1,24,7,999.9,78.8,*,55.4,*,0,I,999.9,
72750304909,7/30/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",68.7,24,57.3,24,9999.9,0,982.5,22,10,24,1.5,24,8.9,999.9,80.6,*,57.2,*,0,I,999.9,
72750304909,7/31/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",73.6,24,62.4,24,9999.9,0,981.2,22,10,24,4,24,9.9,14,84.2,*,66.2,*,0,I,999.9,
72750304909,8/1/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",77.1,24,63.9,24,9999.9,0,981.5,17,10,24,6,24,14,18.1,84.2,*,69.8,*,0,I,999.9,
72750304909,8/2/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",79.8,24,66.9,24,9999.9,0,981.6,24,9.1,24,3.4,24,8,999.9,87.8,*,73.4,*,99.99, ,999.9,
72750304909,8/3/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",78.2,24,65.2,24,9999.9,0,981.9,24,9.7,24,2.3,24,8,999.9,89.6,*,62.6,*,0,I,999.9,
72750304909,8/4/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",79.3,24,66.9,24,9999.9,0,975.9,24,10,24,6.7,24,15.9,22,87.8,*,71.6,*,99.99, ,999.9,
72750304909,8/5/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",71,24,56.9,24,9999.9,0,979.3,24,10,24,6.1,24,13,18.1,78.8,*,60.8,*,0,I,999.9,
72750304909,8/6/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",68.5,24,55.4,24,9999.9,0,983.1,24,10,24,2.5,24,8.9,15.9,80.6,*,55.4,*,0,I,999.9,
72750304909,8/7/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",68.7,24,55.7,24,9999.9,0,984,24,10,24,1,24,5.1,999.9,82.4,*,55.4,*,0,I,999.9,
72750304909,8/8/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",71.7,24,58.5,24,9999.9,0,982.4,24,10,24,3.6,24,11.1,15,84.2,*,59,*,0,I,999.9,
72750304909,8/9/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",76.4,24,63.7,24,9999.9,0,977.7,24,10,24,5.5,24,11.1,17.1,87.8,*,66.2,*,0,I,999.9,
72750304909,8/10/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",79.6,24,68.4,24,9999.9,0,980,24,9,24,3.5,24,14,31.1,91.4,*,71.6,*,99.99, ,999.9,
72750304909,8/11/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",72.6,24,64.1,24,9999.9,0,977.6,24,8.7,24,3.8,24,15.9,22.9,82.4,*,68,*,99.99, ,999.9,
72750304909,8/12/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",73.9,24,63.5,24,9999.9,0,977.5,24,10,24,1.4,24,7,999.9,80.6,*,69.8,*,99.99, ,999.9,
72750304909,8/13/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",71.4,24,62.3,24,9999.9,0,977.9,24,7.3,24,2.8,24,9.9,15,80.6,*,62.6,*,99.99, ,999.9,
72750304909,8/14/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",71.3,24,58.2,24,9999.9,0,981.3,24,10,24,2.4,24,7,999.9,80.6,*,60.8,*,0,I,999.9,
72750304909,8/15/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",71.2,24,59,24,9999.9,0,983.7,24,9.5,24,1.7,24,8,999.9,80.6,*,59,*,0,I,999.9,
72750304909,8/16/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",74.7,24,63.6,24,9999.9,0,981.5,24,9.6,24,1,24,12,19,84.2,*,68,*,99.99, ,999.9,
72750304909,8/17/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",68.6,24,60.6,24,9999.9,0,982.7,24,6.9,24,1.2,24,8,19,84.2,*,57.2,*,99.99, ,999.9,
72750304909,8/18/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",73.9,24,64.3,24,9999.9,0,980.4,24,9.1,24,1.8,24,8.9,999.9,84.2,*,62.6,*,99.99, ,999.9,
72750304909,8/19/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",71.8,24,64.4,24,9999.9,0,976.4,24,9,24,2.3,24,9.9,22.9,78.8,*,64.4,*,99.99, ,999.9,
72750304909,8/20/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",65.9,24,59.2,24,9999.9,0,974.2,24,9.8,24,2.7,24,8.9,999.9,71.6,*,60.8,*,99.99, ,999.9,
72750304909,8/21/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",63.3,24,52.9,24,9999.9,0,977.6,24,10,24,5,24,9.9,15.9,73.4,*,51.8,*,99.99, ,999.9,
72750304909,8/22/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",69.1,24,55.9,24,9999.9,0,979.3,24,10,24,7.2,24,20,26,84.2,*,59,*,0,I,999.9,
72750304909,8/23/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",77.1,24,62.1,24,9999.9,0,977.9,24,10,24,10.1,24,15,21,87.8,*,69.8,*,0,I,999.9,
72750304909,8/24/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",74,24,62.6,24,9999.9,0,976.7,24,9.2,24,4.8,24,13,18.1,82.4,*,68,*,99.99, ,999.9,
72750304909,8/25/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",67,24,54.6,24,9999.9,0,981.5,24,10,24,4.7,24,13,19,73.4,*,59,*,0,I,999.9,
72750304909,8/26/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",64.6,24,52.9,24,9999.9,0,985.6,24,9.9,24,1.2,24,5.1,999.9,73.4,*,51.8,*,0,I,999.9,
72750304909,8/27/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",63.8,24,55.3,24,9999.9,0,983.6,24,8.7,24,0.7,24,7,999.9,69.8,*,59,*,99.99, ,999.9,
72750304909,8/28/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",67.2,24,62.2,24,9999.9,0,984.7,24,4.8,24,1.9,24,8,999.9,82.4,*,60.8,*,99.99, ,999.9,
72750304909,8/29/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",77.2,24,66.2,24,9999.9,0,986,24,9.6,24,5.1,24,18.1,24.1,87.8,*,69.8,*,99.99, ,999.9,
72750304909,8/30/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",71.8,24,60.9,24,9999.9,0,986.7,22,10,24,3,24,17.1,22,82.4,*,64.4,*,99.99, ,999.9,
72750304909,8/31/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",65.2,24,52.7,24,9999.9,0,987.8,22,10,24,2,24,8.9,999.9,78.8,*,51.8,*,0,I,999.9,
72750304909,9/1/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",65.4,24,53.9,24,9999.9,0,990.4,18,10,24,1.7,24,6,999.9,77,*,51.8,*,0,I,999.9,
72750304909,9/2/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",65.6,24,53.8,24,9999.9,0,989.9,24,9.8,24,4.6,24,12,15.9,77,*,53.6,*,0,I,999.9,
72750304909,9/3/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",66.6,24,53.8,24,9999.9,0,985.1,24,10,24,6.1,24,15.9,22,77,*,57.2,*,0,I,999.9,
72750304909,9/4/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",69.1,24,56.5,24,9999.9,0,981.3,24,10,24,7,24,13,21,78.8,*,60.8,*,99.99, ,999.9,
72750304909,9/5/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",72.4,24,62.4,24,9999.9,0,976.2,24,9.5,24,8.3,24,18.1,22,80.6,*,64.4,*,99.99, ,999.9,
72750304909,9/6/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",74.2,24,67.5,24,9999.9,0,977.1,24,6.7,24,2.1,24,8.9,15,80.6,*,69.8,*,99.99, ,999.9,
72750304909,9/7/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",70.5,24,62.5,24,9999.9,0,980.1,24,10,24,2.3,24,6,999.9,77,*,66.2,*,99.99, ,999.9,
72750304909,9/8/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",69.9,24,59.1,24,9999.9,0,976.5,24,10,24,6,24,9.9,14,77,*,60.8,*,99.99, ,999.9,
72750304909,9/9/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",67.6,24,56.3,24,9999.9,0,977.2,24,10,24,2.5,24,9.9,15,75.2,*,60.8,*,99.99, ,999.9,
72750304909,9/10/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",64.7,24,51.5,24,9999.9,0,979.5,24,10,24,6.2,24,15,20,71.6,*,57.2,*,99.99, ,999.9,
72750304909,9/11/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",64.4,24,51.8,24,9999.9,0,981,24,10,24,6.4,24,19,25.1,80.6,*,53.6,*,0,I,999.9,
72750304909,9/12/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",69.7,24,55.6,24,9999.9,0,976.3,24,10,24,6.4,24,11.1,14,78.8,*,60.8,*,99.99, ,999.9,
72750304909,9/13/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",61.4,23,48.9,23,9999.9,0,984.1,23,10,23,6.1,23,12,15,69.8,*,51.8,*,99.99, ,999.9,
72750304909,9/14/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",54,24,42.4,24,9999.9,0,990.7,24,10,24,0.9,24,6,999.9,69.8,*,39.2,*,0,I,999.9,
72750304909,9/15/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",61.3,24,51.3,24,9999.9,0,985.8,24,9.7,24,3.2,24,9.9,14,75.2,*,48.2,*,99.99, ,999.9,
72750304909,9/16/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",65.5,24,59.4,24,9999.9,0,977.3,24,8.5,24,2.4,24,8,999.9,73.4,*,60.8,*,99.99, ,999.9,
72750304909,9/17/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",64.5,24,56.5,24,9999.9,0,975.8,24,9.4,24,4.2,24,12,18.1,73.4,*,60.8,*,99.99, ,999.9,
72750304909,9/18/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",62.9,24,53.4,24,9999.9,0,975.8,24,10,24,3.5,24,13,15.9,82.4,*,51.8,*,0,I,999.9,
72750304909,9/19/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",70.6,24,56.1,24,9999.9,0,976.3,24,10,24,5.4,24,14,25.1,78.8,*,60.8,*,99.99, ,999.9,
72750304909,9/20/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",62.2,24,51,24,9999.9,0,983.6,24,9.9,24,1.1,24,7,999.9,78.8,*,50,*,0,I,999.9,
72750304909,9/21/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",65.6,24,53.5,24,9999.9,0,983,24,9.6,24,3.9,24,9.9,17.1,71.6,*,60.8,*,99.99, ,999.9,
72750304909,9/22/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",60.9,24,56.5,24,9999.9,0,982.4,24,9.3,24,5.4,24,12,18.1,62.6,*,59,*,99.99, ,999.9,
72750304909,9/23/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",61.9,24,54,24,9999.9,0,985.7,24,10,24,4.1,24,8.9,999.9,69.8,*,55.4,*,99.99, ,999.9,
72750304909,9/24/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",65.3,24,58.9,24,9999.9,0,984,24,8.3,24,6.1,24,11.1,15.9,69.8,*,62.6,*,99.99, ,999.9,
72750304909,9/25/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",66.2,24,58,24,9999.9,0,978.4,24,8.7,24,7.2,24,15,22.9,69.8,*,60.8,*,99.99, ,999.9,
72750304909,9/26/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",57.7,24,42.9,24,9999.9,0,977.9,24,10,24,10.7,24,24.1,29.9,66.2,*,51.8,*,99.99, ,999.9,
72750304909,9/27/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",53.9,24,41.4,24,9999.9,0,975.1,24,10,24,8,24,15.9,24.1,60.8,*,48.2,*,99.99, ,999.9,
72750304909,9/28/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",55.3,24,45.2,24,9999.9,0,983,24,10,24,6.1,24,9.9,15.9,62.6,*,51.8,*,0,I,999.9,
72750304909,9/29/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",55.7,24,46.9,24,9999.9,0,995.3,23,8.9,24,2.3,24,8,14,68,*,42.8,*,0,I,999.9,
72750304909,9/30/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",57.8,24,50.2,24,9999.9,0,993.9,22,8,24,3.1,24,7,999.9,71.6,*,51.8,*,0,I,999.9,
72750304909,10/1/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",59.3,24,51.5,24,9999.9,0,986.8,18,8.6,24,3.6,24,6,999.9,71.6,*,51.8,*,0,I,999.9,
72750304909,10/2/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",58.7,24,49.8,24,9999.9,0,984.7,24,8.5,24,0.3,24,6,999.9,73.4,*,46.4,*,0,I,999.9,
72750304909,10/3/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",61.2,24,49.7,24,9999.9,0,982.6,24,10,24,2.5,24,9.9,17.1,75.2,*,48.2,*,0,I,999.9,
72750304909,10/4/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",64.6,24,52.2,24,9999.9,0,976.3,24,9.9,24,7.5,24,15.9,22,73.4,*,57.2,*,99.99, ,999.9,
72750304909,10/5/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",62.3,24,51.4,24,9999.9,0,973,24,9,24,8.7,24,14,22.9,71.6,*,57.2,*,99.99, ,999.9,
72750304909,10/6/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",53.4,24,39.1,24,9999.9,0,981.8,24,10,24,3.1,24,8,14,62.6,*,39.2,*,99.99, ,999.9,
72750304909,10/7/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",44.8,24,36.5,24,9999.9,0,982.8,24,9.3,24,9.1,24,15,24.1,53.6,*,39.2,*,99.99, ,999.9,
72750304909,10/8/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",42,24,30.2,24,9999.9,0,988.6,24,10,24,2.6,24,8,999.9,53.6,*,35.6,*,99.99, ,999.9,
72750304909,10/9/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",42.4,24,33.4,24,9999.9,0,992.4,24,9.9,24,2.2,24,12,17.1,60.8,*,30.2,*,0,I,999.9,
72750304909,10/10/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",59,24,44.5,24,9999.9,0,984.1,24,10,24,8.8,24,17.1,26,75.2,*,51.8,*,0,I,999.9,
72750304909,10/11/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",63.6,24,50.3,24,9999.9,0,979,24,9.9,24,7.2,24,15.9,22,69.8,*,57.2,*,0,I,999.9,
72750304909,10/12/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",48.2,24,37.6,24,9999.9,0,983,24,9.9,24,9,24,13,17.1,62.6,*,42.8,*,99.99, ,999.9,
72750304909,10/13/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",43.6,24,30.3,24,9999.9,0,988.7,24,10,24,4.3,24,11.1,15.9,55.4,*,33.8,*,0,I,999.9,
72750304909,10/14/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",50.1,24,38.1,24,9999.9,0,981.1,24,10,24,7.7,24,22,28.9,64.4,*,42.8,*,0,I,999.9,
72750304909,10/15/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",65.2,24,53.7,24,9999.9,0,970.4,24,10,24,9.4,24,14,21,69.8,*,59,*,99.99, ,999.9,
72750304909,10/16/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",53.2,24,42.1,24,9999.9,0,976.1,24,8.6,24,2.5,24,8.9,999.9,68,*,37.4,*,0,I,999.9,
72750304909,10/17/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",59.6,24,52.9,24,9999.9,0,965.4,24,5.2,24,2.8,24,9.9,15.9,64.4,*,53.6,*,99.99, ,999.9,
72750304909,10/18/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",56.4,24,49.2,24,9999.9,0,969,24,10,24,3.9,24,11.1,999.9,66.2,*,48.2,*,99.99, ,999.9,
72750304909,10/19/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",49.5,24,40,24,9999.9,0,982.4,24,9.7,24,3.7,24,11.1,18.1,57.2,*,41,*,0,I,999.9,
72750304909,10/20/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",43.2,24,30.8,24,9999.9,0,991.2,24,10,24,3.9,24,12,15.9,50,*,32,*,0,I,999.9,
72750304909,10/21/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",43.9,24,31.9,24,9999.9,0,988.5,24,10,24,2.6,24,9.9,999.9,53.6,*,33.8,*,0,I,999.9,
72750304909,10/22/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",49.5,24,36.7,24,9999.9,0,980.4,24,10,24,1.7,24,6,999.9,66.2,*,33.8,*,0,I,999.9,
72750304909,10/23/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",49.9,24,38.7,24,9999.9,0,978.5,24,9.1,24,4.9,24,15,22.9,55.4,*,42.8,*,0,I,999.9,
72750304909,10/24/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",44.4,24,32.3,24,9999.9,0,993.3,24,9.7,24,2.2,24,8,999.9,55.4,*,28.4,*,0,I,999.9,
72750304909,10/25/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",43.8,24,30.6,24,9999.9,0,993.4,24,10,24,3.5,24,11.1,15.9,53.6,*,35.6,*,99.99, ,999.9,
72750304909,10/26/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",46.1,24,38.1,24,9999.9,0,987.2,24,8.7,24,5.6,24,8.9,15,51.8,*,42.8,*,99.99, ,999.9,
72750304909,10/27/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",45.1,24,39.3,24,9999.9,0,987.1,24,10,24,2.1,24,8,999.9,51.8,*,42.8,*,99.99, ,999.9,
72750304909,10/28/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",53.3,24,45,24,9999.9,0,977.2,24,9.3,24,6.8,24,11.1,20,69.8,*,46.4,*,0,I,999.9,
72750304909,10/29/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",54.7,24,46,24,9999.9,0,978.2,24,10,24,3.4,24,8,999.9,60.8,*,48.2,*,99.99, ,999.9,
72750304909,10/30/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",45.7,24,35.8,24,9999.9,0,988.1,23,10,24,2.8,24,7,999.9,48.2,*,42.8,*,0,I,999.9,
72750304909,10/31/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",47.3,24,39.7,24,9999.9,0,979.2,22,8.7,24,8.4,24,19,25.1,55.4,*,42.8,*,99.99, ,999.9,
72750304909,11/1/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",55.9,24,47.1,24,9999.9,0,975.8,16,8,24,5.9,24,12,17.1,60.8,*,48.2,*,99.99, ,999.9,
72750304909,11/2/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",46.6,24,39,24,9999.9,0,985.3,24,9.8,24,0.4,24,4.1,999.9,62.6,*,33.8,*,0,I,999.9,
72750304909,11/3/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",51.4,24,41.9,24,9999.9,0,988.1,24,9.3,24,1.3,24,6,999.9,64.4,*,39.2,*,0,I,999.9,
72750304909,11/4/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",50.1,24,39.7,24,9999.9,0,991.8,24,10,24,2.8,24,8,999.9,69.8,*,37.4,*,0,I,999.9,
72750304909,11/5/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",52.4,24,40.5,24,9999.9,0,988.8,24,9.5,24,1.1,24,7,999.9,73.4,*,37.4,*,0,I,999.9,
72750304909,11/6/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",57.3,24,42.8,24,9999.9,0,987.4,24,10,24,4.9,24,14,17.1,71.6,*,44.6,*,0,I,999.9,
72750304909,11/7/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",57.1,24,42.3,24,9999.9,0,984.9,24,10,24,7.1,24,11.1,15.9,62.6,*,51.8,*,0,I,999.9,
72750304909,11/8/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",51.1,24,38.5,24,9999.9,0,990.4,24,10,24,5.5,24,11.1,15.9,60.8,*,42.8,*,0,I,999.9,
72750304909,11/9/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",42.9,24,32,24,9999.9,0,991.8,24,10,24,3.2,24,11.1,17.1,60.8,*,30.2,*,0,I,999.9,
72750304909,11/10/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",54.3,24,39.2,24,9999.9,0,980.5,24,10,24,6.9,24,14,21,69.8,*,44.6,*,0,I,999.9,
72750304909,11/11/2016,2016,45.55944,-93.265,288,"CAMBRIDGE MUNICIPAL AIRPORT, MN US",45.8,24,31.1,24,9999.9,0,992.5,24,10,24,3.9,24,8,14,57.2,*,37.4,*,0,I,999.9,
